,Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
2770,2644,1001.4,3.25,1.224,0.703730042,1.023743247,0.688737921,830,13,3.202100049,0.011709189,0.812773193,0.535206521,0.029981757
2771,3195,1001.4,3.25,1.296,0.703729617,1.023743762,0.689666475,656,46,6.012418043,0.057753054,0.833012201,0.520783152,0.058262224
2772,7227,1001.4,3.25,1.368,0.703717075,1.023743769,0.689698133,732,3,4.204159224,0.005087189,0.50064145,0.738483444,0.074895732
2773,2256,1001.4,3.25,1.44,0.703682606,1.023744121,0.688570844,761,24,7.711120722,0.035162902,0.755459841,0.580428932,0.012743492
2774,823,1001.4,3.5,0.648,0.703706598,1.023744458,0.688155148,677,17,2.549081595,0.007710065,0.962369198,0.501177881,0.037197773
2775,4405,1001.4,3.5,0.72,0.703715814,1.023746967,0.687610906,999,2,5.442068279,0.01853756,0.558554837,0.605129364,0.037491134
2776,3447,1001.4,3.5,0.792,0.703743123,1.023748539,0.687642696,669,4,3.29384888,0.066828181,0.855188095,0.62556372,0.094412978
2777,952,1001.4,3.5,0.864,0.703677529,1.023752892,0.688586277,606,2,3.938791099,0.016468603,0.791270389,0.704203995,0.091844793
2778,3666,1001.4,3.5,0.936,0.703718099,1.023757586,0.689697186,574,2,4.433883749,0.020479521,0.744337993,0.677018238,0.033321389
2779,4124,1001.4,3.5,1.008,0.703704588,1.023759882,0.688800581,952,10,6.448109164,0.009917409,0.906548244,0.529050156,0.083060582
2780,2495,1001.4,3.5,1.08,0.703690734,1.023760565,0.686270628,869,35,2.445910434,0.016100635,0.581679291,0.577959753,0.034726655
2781,4578,1001.4,3.5,1.152,0.703732515,1.0237606,0.68859997,748,28,2.419570655,0.023504084,0.568992233,0.613919382,0.086119895
2782,2465,1001.4,3.5,1.224,0.703690503,1.023760964,0.688665525,966,27,4.138132722,0.009751525,0.998716959,0.597478912,0.062833835
2783,4234,1001.4,3.5,1.296,0.703733577,1.023762097,0.688993281,702,16,7.276956982,0.031882949,0.843955917,0.583045403,0.070551238
2784,4082,1001.4,3.5,1.368,0.703707979,1.023765946,0.688395284,427,12,2.011948455,0.010009291,0.775378126,0.506540056,0.087820809
2785,5570,1001.4,3.5,1.44,0.703734287,1.023766334,0.688855285,193,16,4.413528341,0.011600818,0.705975288,0.65953289,0.097729299
2786,4453,1001.4,3.75,0.648,0.703699379,1.023766367,0.688272954,786,19,2.839298124,0.015521606,0.64040388,0.537104747,0.065546965
2787,4420,1001.4,3.75,0.72,0.703704367,1.023766743,0.689270879,460,20,7.095804453,0.12247653,0.828647694,0.602916694,0.064411751
2788,741,1001.4,3.75,0.792,0.703668814,1.023767945,0.688555274,298,46,5.985840942,0.002729241,0.646140802,0.501107595,0.092331455
2789,5460,1001.4,3.75,0.864,0.703725208,1.023768643,0.689164357,239,23,6.64332447,0.008029861,0.816945471,0.599282783,0.097294896
2790,1057,1001.4,3.75,0.936,0.703682277,1.023770082,0.688648531,212,36,2.073781257,0.000457354,0.625808511,0.511846281,0.081655935
2791,5796,1001.4,3.75,1.008,0.703726338,1.023770188,0.68902059,362,31,5.34637035,0.003668784,0.701352341,0.501092506,0.06843299
2792,7749,1001.4,3.75,1.08,0.70369953,1.023770927,0.691012559,816,41,3.175694518,0.026630184,0.808739506,0.568808254,0.062628557
2793,1099,1001.4,3.75,1.152,0.703667037,1.023771015,0.688720795,419,26,3.253834351,0.010687527,0.677533458,0.542161244,0.094057654
2794,3492,1001.4,3.75,1.224,0.703702689,1.023774425,0.68885722,585,3,3.337528145,0.025307662,0.848309426,0.903262739,0.046127801
2795,2976,1001.4,3.75,1.296,0.703701531,1.023774435,0.688582773,817,39,6.507663053,0.030290169,0.686645511,0.635797841,0.044204018
2796,3109,1001.4,3.75,1.368,0.703719518,1.023779907,0.688308389,891,21,4.450370678,0.013631325,0.739043355,0.512669151,0.089936923
2797,5586,1001.4,3.75,1.44,0.703714184,1.023780914,0.688748776,981,4,6.484147368,0.056244162,0.936437595,0.512013413,0.090145364
2798,5547,1001.4,4,0.648,0.703722215,1.02378217,0.689039232,783,25,7.857206047,0.015488971,0.881740192,0.58819181,0.030909843
2799,3585,1001.4,4,0.72,0.703671592,1.023782706,0.687790788,590,50,4.935562517,0.067775872,0.528671504,0.651279823,0.086867474
2800,4129,1001.4,4,0.792,0.703690905,1.023783521,0.688750282,956,2,6.58091097,0.015936109,0.784857365,0.675729208,0.030397204
2801,1476,1001.4,4,0.864,0.703692044,1.023784821,0.689084923,360,19,4.74373467,0.008968201,0.961299616,0.547618374,0.092921131
2802,281,1001.4,4,0.936,0.70370456,1.023787217,0.688770833,267,47,7.344247852,0.000449079,0.767126761,0.516366261,0.078675006
2803,3397,1001.4,4,1.008,0.703691374,1.023788088,0.688264347,674,24,7.779309747,0.003593721,0.750732073,0.609230119,0.052002746
2804,3250,1001.4,4,1.08,0.703693615,1.023788111,0.68889308,596,36,5.195938569,0.014243721,0.878394687,0.589503515,0.036169246
2805,1768,1001.4,4,1.152,0.70367415,1.023788134,0.688605276,367,3,3.357801809,0.027775117,0.933924675,0.970466458,0.091410528
2806,3047,1001.4,4,1.224,0.703666794,1.023788204,0.688937183,446,50,5.947392966,0.00943074,0.987735236,0.50122354,0.085220401
2807,4081,1001.4,4,1.296,0.703695082,1.023788227,0.689432399,925,12,2.310747219,0.022755376,0.553236766,0.607415937,0.099393494
2808,2515,1001.4,4,1.368,0.703665991,1.023789591,0.688539132,359,46,5.969773659,0.011064022,0.686454161,0.52823016,0.053584256
2809,2107,1001.4,4,1.44,0.703655503,1.023790939,0.689266171,472,7,6.528454823,0.305334291,0.551792648,0.653188985,0.089831136
2810,3259,1001.4,4.25,0.648,0.703689586,1.023795071,0.688717197,909,13,3.568035216,0.025719426,0.528008514,0.561727159,0.039721123
2811,4522,1001.4,4.25,0.72,0.703673838,1.02379988,0.689315055,544,14,3.044238198,0.003730185,0.966401212,0.640799983,0.03171127
2812,887,1001.4,4.25,0.792,0.703649453,1.02380139,0.688969623,493,4,2.497672324,0.005510082,0.539549976,0.547676261,0.045266734
2813,661,1001.4,4.25,0.864,0.703669308,1.023808263,0.688811313,619,23,6.243886886,0.022110266,0.764995239,0.569695761,0.077975604
2814,200,1001.4,4.25,0.936,0.703691695,1.023809498,0.688893625,410,30,6.400060666,0.005592646,0.619137536,0.546304991,0.087904952
2815,5398,1001.4,4.25,1.008,0.703703518,1.023809587,0.68883894,788,46,2.113904831,0.008270526,0.999635453,0.534210337,0.061329043
2816,2607,1001.4,4.25,1.08,0.703708267,1.023811395,0.688762457,803,29,2.357447065,0.021790834,0.560845533,0.505737557,0.088141175
2817,5499,1001.4,4.25,1.152,0.703694755,1.023813408,0.68901339,336,27,2.376896562,0.003318145,0.518462048,0.582445376,0.06410053
2818,4053,1001.4,4.25,1.224,0.703693239,1.023814605,0.689026149,423,32,3.047424729,0.030407539,0.577627614,0.648860938,0.069641394
2819,1145,1001.4,4.25,1.296,0.703678084,1.023814941,0.689035728,599,50,2.984412318,0.016821589,0.50033729,0.654515476,0.087244263
2820,4685,1001.4,4.25,1.368,0.703704694,1.023817573,0.688942981,275,48,6.853943243,0.026250542,0.778079911,0.578002847,0.074575899
2821,3008,1001.4,4.25,1.44,0.703657159,1.023818564,0.68865729,970,43,6.148184785,0.018186227,0.805984561,0.618218249,0.067810923
2822,3696,1001.4,4.5,0.648,0.703701095,1.023821825,0.689000486,616,32,5.2955633,0.031633554,0.617024412,0.566925964,0.074786687
2823,1389,1001.4,4.5,0.72,0.703685738,1.023823929,0.689473112,968,28,6.753396713,0.035786345,0.543626088,0.502755186,0.098702361
2824,4629,1001.4,4.5,0.792,0.703699665,1.023825634,0.688905036,591,45,5.523315467,0.010837573,0.593721816,0.573256823,0.060379145
2825,4595,1001.4,4.5,0.864,0.703693389,1.023828199,0.689074855,943,45,3.381968648,0.004416577,0.617299594,0.500415084,0.018895697
2826,3305,1001.4,4.5,0.936,0.703650948,1.023829292,0.688206783,444,32,3.312516351,0.019977182,0.603408803,0.649902309,0.063050674
2827,2687,1001.4,4.5,1.008,0.703668597,1.02383133,0.689279227,838,25,2.694435642,0.026119575,0.56524055,0.608926714,0.080461243
2828,1391,1001.4,4.5,1.08,0.703632097,1.023831369,0.689387987,617,22,5.551614701,0.040346457,0.582222746,0.602758112,0.059558534
2829,2965,1001.4,4.5,1.152,0.703667903,1.023832529,0.689415422,280,26,6.889717584,0.004372821,0.80684467,0.623227895,0.060091007
2830,3801,1001.4,4.5,1.224,0.703675178,1.023837748,0.68908782,177,32,5.339732199,0.008437491,0.95258006,0.656993973,0.089836064
2831,7057,1001.4,4.5,1.296,0.703660094,1.023840201,0.688756231,776,11,7.433642924,0.026912287,0.676709326,0.611914391,0.040944271
2832,1496,1001.4,4.5,1.368,0.703643048,1.023842075,0.687970572,484,5,3.811854208,0.002466578,0.706281418,0.965626152,0.066131498
2833,3456,1001.4,4.5,1.44,0.703673654,1.023842238,0.688889836,612,25,6.095759362,0.013583524,0.698703283,0.612596647,0.053234641
2834,5312,1001.4,4.75,0.648,0.703688486,1.023844577,0.688905507,914,5,3.946216703,0.017671284,0.638494243,0.533565929,0.064153391
2835,347,1001.4,4.75,0.72,0.703641763,1.023846073,0.688268122,593,15,6.379865062,0.002921871,0.63282651,0.534647173,0.053213778
2836,1376,1001.4,4.75,0.792,0.703633748,1.023846277,0.68871512,594,44,7.328869107,0.045631578,0.819022922,0.631382273,0.06699318
2837,3273,1001.4,4.75,0.864,0.703640712,1.023846974,0.689277904,875,7,7.384633108,0.041940524,0.870569031,0.500541032,0.064924865
2838,2816,1001.4,4.75,0.936,0.703632216,1.023847934,0.688515682,341,17,4.367980796,0.007656732,0.700201821,0.648650631,0.097213585
2839,3827,1001.4,4.75,1.008,0.703654009,1.023847987,0.688759619,971,48,2.289529136,0.003275117,0.957605849,0.647135716,0.053279195
2840,3817,1001.4,4.75,1.08,0.703653701,1.023848519,0.687665985,838,12,4.664443576,0.005570732,0.849816015,0.651527186,0.031645831
2841,1647,1001.4,4.75,1.152,0.703630251,1.023849755,0.688905822,967,29,4.146260577,0.013693893,0.508349365,0.903737206,0.015352018
2842,2765,1001.4,4.75,1.224,0.703638751,1.023850362,0.688841961,278,8,6.681287895,0.00241926,0.664257726,0.551973972,0.082296699
2843,1311,1001.4,4.75,1.296,0.703620368,1.023851629,0.689377293,891,38,2.576103076,0.018851373,0.819327331,0.587978488,0.077869818
2844,2824,1001.4,4.75,1.368,0.703629497,1.02385263,0.686297883,985,2,6.476490505,0.00193523,0.923958964,0.988330483,0.039125441
2845,3075,1001.4,4.75,1.44,0.703629318,1.02385294,0.68832091,371,2,1.497715353,0.001271341,0.769707206,0.880804881,0.087888308
2846,258,1001.4,5,0.648,0.703619013,1.023853969,0.68855468,337,26,6.142982642,0.001254802,0.776709489,0.663349057,0.063427833
2847,3468,1001.4,5,0.72,0.703665646,1.02385586,0.688921666,260,28,7.296777249,0.012134429,0.960519696,0.572127172,0.068513867
2848,4436,1001.4,5,0.792,0.703652198,1.023856868,0.689001479,621,44,2.632246395,0.024276784,0.534330919,0.534372382,0.060497989
2849,1100,1001.4,5,0.864,0.703671601,1.023857123,0.689100632,286,48,4.003063203,0.014683686,0.830253868,0.591257849,0.083482912
2850,3978,1001.4,5,0.936,0.703681324,1.023857866,0.689001368,569,31,3.369546917,0.046158427,0.548816674,0.516554622,0.070384177
2851,4415,1001.4,5,1.008,0.703645175,1.023868999,0.687901564,502,6,1.323040835,0.007885396,0.570829838,0.602822721,0.047385085
2852,4411,1001.4,5,1.08,0.70364439,1.023870356,0.688611019,872,22,5.137048235,0.009068557,0.754421541,0.574179629,0.03222315
2853,5440,1001.4,5,1.152,0.703664639,1.023873283,0.688768921,872,8,5.882806501,0.021740455,0.616054347,0.507869376,0.070602658
2854,2946,1001.4,5,1.224,0.703644015,1.023873796,0.688773946,822,22,5.642118794,0.017750724,0.829467375,0.519265057,0.096433335
2855,4954,1001.4,5,1.296,0.703666473,1.023876311,0.688586428,920,6,4.599001198,0.007586339,0.629894793,0.521902519,0.033585108
2856,3665,1001.4,5,1.368,0.703649517,1.023879632,0.68950716,615,38,7.804961106,0.347375038,0.730142377,0.607582568,0.056369185
2857,3277,1001.4,5,1.44,0.703620249,1.023882321,0.6884012,914,48,4.074419381,0.082849272,0.570691221,0.500213088,0.045224282
2858,3805,1001.4,5.25,0.648,0.703633882,1.023882755,0.688571548,340,12,4.30831062,0.01363191,0.662280058,0.648808662,0.099791073
2859,5752,1001.4,5.25,0.72,0.703584371,1.023883953,0.68964647,980,5,4.023580592,0.034536899,0.567448201,0.632933335,0.050794591
2860,325,1001.4,5.25,0.792,0.703609641,1.023885355,0.6891524,798,13,2.636223517,0.013903038,0.695927039,0.500772159,0.030936182
2861,2452,1001.4,5.25,0.864,0.703636513,1.023886755,0.68787706,218,24,3.913723166,0.0057561,0.719444292,0.803584894,0.098495746
2862,2272,1001.4,5.25,0.936,0.70361663,1.023887493,0.688615339,589,26,2.187173001,0.005842988,0.794547276,0.579050014,0.039433807
2863,3006,1001.4,5.25,1.008,0.703617152,1.023887671,0.688506973,912,45,4.783785292,0.026886686,0.80558356,0.501743058,0.091357894
2864,2896,1001.4,5.25,1.08,0.703663296,1.023889088,0.689298496,914,10,3.697058318,0.022505311,0.661799405,0.590319095,0.09944539
2865,2438,1001.4,5.25,1.152,0.703632672,1.023893389,0.6889256,357,33,4.281036092,0.015308802,0.744729132,0.551981336,0.077916865
2866,4960,1001.4,5.25,1.224,0.703659416,1.023895789,0.688859655,367,6,2.032196322,0.011268069,0.575922056,0.500381442,0.067891882
2867,4051,1001.4,5.25,1.296,0.703646003,1.023896207,0.688151934,913,32,5.733222753,0.021918596,0.61934799,0.556954368,0.08901706
2868,1643,1001.4,5.25,1.368,0.70359416,1.023896895,0.688783023,629,40,1.02772341,0.007695643,0.927875825,0.522931332,0.018154025
2869,5228,1001.4,5.25,1.44,0.703653546,1.023898406,0.689278082,951,11,3.397484203,0.018300355,0.743874833,0.595745465,0.098743559
2870,4204,1001.4,5.5,0.648,0.703657551,1.023898631,0.688755439,814,3,4.05886791,0.012046845,0.733150707,0.828556803,0.081713465
2871,5018,1001.4,5.5,0.72,0.7036538,1.023898727,0.689174977,664,20,4.935027258,0.013340638,0.759110857,0.589708762,0.034114298
2872,21,1001.4,5.5,0.792,0.703613319,1.023900206,0.688759912,348,36,2.389009322,0.006229117,0.546369377,0.647411167,0.098580768
2873,3212,1001.4,5.5,0.864,0.703636087,1.023903749,0.688009621,971,39,4.112810895,0.025930006,0.551473087,0.555719027,0.055505993
2874,2061,1001.4,5.5,0.936,0.703648579,1.023904386,0.689168344,867,40,3.563700537,0.171314164,0.563007808,0.548374463,0.058962119
2875,2194,1001.4,5.5,1.008,0.70358952,1.02390491,0.689038274,426,43,2.225472394,0.004337454,0.945124199,0.597724972,0.053583339
2876,4617,1001.4,5.5,1.08,0.703653324,1.023905693,0.688834837,758,11,7.914866038,0.005215311,0.89050924,0.565279472,0.068325107
2877,4382,1001.4,5.5,1.152,0.703630374,1.023905764,0.689205437,178,31,2.43838063,0.011436124,0.531475086,0.874901008,0.076925698
2878,3339,1001.4,5.5,1.224,0.70359408,1.023913804,0.689048726,791,50,3.941712821,0.012335485,0.877189795,0.644339406,0.036337672
2879,4631,1001.4,5.5,1.296,0.703648542,1.023913955,0.688963762,842,43,2.543837955,0.009978009,0.528802453,0.572802461,0.058851006
2880,2995,1001.4,5.5,1.368,0.703599752,1.023917725,0.688528091,963,3,3.473719257,0.040226398,0.526302783,0.585077772,0.094167562
2881,2948,1001.4,5.5,1.44,0.703618465,1.02391793,0.688263133,306,2,2.550323663,0.00107568,0.642792503,0.923522611,0.093944264
2882,1078,1001.4,5.75,0.648,0.70358132,1.023919072,0.688466397,950,20,2.732229898,0.036352031,0.503570537,0.622948863,0.065189331
2883,3764,1001.4,5.75,0.72,0.703627534,1.023920053,0.688515327,578,50,3.707568576,0.019845691,0.726003113,0.500815718,0.060947961
2884,2803,1001.4,5.75,0.792,0.70358881,1.023922908,0.688202611,577,39,2.856472929,0.009666756,0.766604015,0.529925494,0.066429663
2885,2955,1001.4,5.75,0.864,0.703615003,1.023923911,0.688643885,540,24,4.038842812,0.007250559,0.793397515,0.52200831,0.037434944
2886,3993,1001.4,5.75,0.936,0.703635932,1.02392497,0.689101573,904,46,3.363694303,0.009204605,0.704873934,0.533343649,0.021643906
2887,2351,1001.4,5.75,1.008,0.703642012,1.023925858,0.689520903,948,14,3.830680774,0.140205693,0.692321913,0.503744231,0.088567107
2888,4247,1001.4,5.75,1.08,0.703638392,1.023926541,0.689135747,613,8,5.64299557,0.030997048,0.749390721,0.637682232,0.085265927
2889,4097,1001.4,5.75,1.152,0.703614198,1.023927951,0.688607734,666,30,7.883608312,0.024617168,0.808788397,0.511900019,0.046950004
2890,1578,1001.4,5.75,1.224,0.703634865,1.023928077,0.68902082,874,13,4.458892374,0.014446645,0.802819264,0.624405424,0.037925501
2891,2771,1001.4,5.75,1.296,0.703591864,1.023931351,0.687600212,493,17,1.504003473,0.005892495,0.983285459,0.525247353,0.056481969
2892,2258,1001.4,5.75,1.368,0.703583783,1.02393258,0.688769208,588,8,3.661492145,0.030180992,0.62804139,0.6073965,0.085954485
2893,2814,1001.4,5.75,1.44,0.703583041,1.023932872,0.686180355,973,12,2.267387965,0.017896955,0.658246041,0.600431444,0.072852674
2894,844,1001.4,6,0.648,0.703597064,1.02393367,0.688569741,738,33,4.358712853,0.007498004,0.511482223,0.999721517,0.097466708
2895,2229,1001.4,6,0.72,0.70362212,1.02393383,0.688998867,298,14,7.875616221,0.010935178,0.893018895,0.630414635,0.079862309
2896,3734,1001.4,6,0.792,0.70362712,1.023934569,0.689028117,874,41,4.667324289,0.012714926,0.888191008,0.593719127,0.049344583
2897,1771,1001.4,6,0.864,0.703571724,1.023935645,0.688509942,448,49,2.168620872,0.009652689,0.997801317,0.593662066,0.086753558
2898,2693,1001.4,6,0.936,0.703608186,1.023935687,0.688923484,972,26,5.906381607,0.031245382,0.640471764,0.624593852,0.091538431
2899,3780,1001.4,6,1.008,0.703617038,1.023938183,0.689015858,961,39,3.024423366,0.030298785,0.634466052,0.573968221,0.096273815
2900,2456,1001.4,6,1.08,0.703586011,1.023941459,0.688662456,729,1,6.477019562,0.261496808,0.770958188,0.923150251,0.066721172
2901,721,1001.4,6,1.152,0.703567631,1.023942715,0.689544344,853,29,5.618822197,0.259411532,0.529967111,0.537325515,0.02547357
2902,2416,1001.4,6,1.224,0.703603825,1.02394322,0.689221731,875,24,2.451566359,0.019539271,0.500307615,0.580556574,0.081929606
2903,2082,1001.4,6,1.296,0.703624559,1.02394588,0.689131925,449,37,5.076882559,0.014848006,0.752370443,0.516464689,0.05762069
2904,3087,1001.4,6,1.368,0.703575158,1.023946487,0.68895346,411,36,4.803281216,0.008165198,0.544099814,0.615052131,0.076794414
2905,5102,1001.4,6,1.44,0.703623338,1.023946495,0.686854504,417,26,3.408896087,0.001914602,0.791949374,0.615109034,0.045085185
2906,4594,1024.6,1,0,0.703624843,1.023946615,0.688500562,177,35,4.73470826,0.00692113,0.955744825,0.61176594,0.094790171
2907,3101,1024.6,1,0.072,0.703574979,1.023946795,0.687693495,843,21,2.89596509,0.012125501,0.761062763,0.595845906,0.090085855
2908,3009,1024.6,1,0.144,0.703582753,1.023947086,0.688734474,921,14,7.318920871,0.014603354,0.689834392,0.623668401,0.048989697
2909,2779,1024.6,1,0.216,0.703574609,1.023947436,0.689548079,318,25,2.798155223,0.016370942,0.505814702,0.534990778,0.088782347
2910,4694,1024.6,1,0.288,0.703628403,1.023949372,0.688879279,833,39,3.773859581,0.013667637,0.74533955,0.635369522,0.029880338
2911,197,1024.6,1,0.36,0.70361695,1.023951698,0.688697853,340,33,4.095752114,0.003068121,0.827546956,0.582064356,0.037707834
2912,1584,1024.6,1,0.432,0.70357075,1.023952528,0.689319654,500,32,4.116143374,0.009093487,0.65398419,0.551817023,0.038945038
2913,1331,1024.6,1,0.504,0.703589069,1.023953337,0.689094854,829,22,3.150258778,0.003687326,0.623551049,0.999797585,0.083964992
2914,3206,1024.6,1,0.576,0.703604642,1.023958066,0.68884588,630,26,2.785552692,0.01411459,0.587613685,0.556929952,0.048606601
2915,3181,1024.6,1.25,0,0.703605362,1.023958637,0.688927207,869,28,3.252786773,0.00494154,0.803547189,0.523690217,0.023635956
2916,4167,1024.6,1.25,0.072,0.703589261,1.023959102,0.687506691,842,2,6.333446465,0.026691915,0.857391465,0.718773631,0.029440229
2917,5232,1024.6,1.25,0.144,0.703603701,1.023959278,0.688797849,841,49,6.32197148,0.015863667,0.8194691,0.65051747,0.0682317
2918,2385,1024.6,1.25,0.216,0.703604651,1.023959646,0.688777745,551,11,7.992972605,0.011775389,0.721556412,0.648118336,0.080007049
2919,1516,1024.6,1.25,0.288,0.703592987,1.023964045,0.689624195,459,47,4.630513708,0.02970093,0.538999026,0.662061397,0.094131488
2920,4582,1024.6,1.25,0.36,0.703614647,1.023964229,0.689930603,853,43,2.435636196,0.004263127,0.773575559,0.600165841,0.029213321
2921,2483,1024.6,1.25,0.432,0.703572813,1.023964254,0.688994247,376,19,6.956362808,0.001704527,0.812494634,0.60134102,0.062402435
2922,3351,1024.6,1.25,0.504,0.70356422,1.023965378,0.689111931,971,23,4.355440194,0.032913015,0.624397114,0.541771704,0.09998316
