Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,mean,std
955,2.5,0.72,6.008016929,-0.51869416,0.35713157
955,2.5,0.792,6.008016929,-0.51869416,0.35713157
955,2.5,0.864,6.008016929,-0.51869416,0.35713157
955,2.5,0.936,6.008016929,-0.51869416,0.35713157
955,2.5,1.008,6.008016929,-0.51869416,0.35713157
955,2.5,1.08,6.008016929,-0.51869416,0.35713157
955,2.5,1.152,6.008016929,-0.51869416,0.35713157
955,2.5,1.224,6.008016929,-0.51869416,0.35713157
955,2.5,1.296,6.008016929,-0.51869416,0.35713157
955,2.5,1.368,6.008016929,-0.51869416,0.35713157
955,2.5,1.44,6.008016929,-0.51869416,0.35713157
955,2.75,0,7.130963966,-0.4255249,0.2811681
955,2.75,0.072,4.661024843,-0.42057484,0.27651596
955,2.75,0.144,0.666474633,-0.53857887,0.3753474
955,2.75,0.216,0.401177752,-0.53857887,0.3753474
955,2.75,0.288,0.401177752,-0.53857887,0.3753474
955,2.75,0.36,7.132832232,-0.42678973,0.28368673
955,2.75,0.432,3.218810456,-0.51869416,0.35713157
955,2.75,0.504,3.218810456,-0.51869416,0.35713157
955,2.75,0.576,5.875547825,-0.51869416,0.35713157
955,2.75,0.648,5.875547825,-0.51869416,0.35713157
955,2.75,0.72,5.875547825,-0.51869416,0.35713157
955,2.75,0.792,5.875547825,-0.51869416,0.35713157
955,2.75,0.864,5.875547825,-0.51869416,0.35713157
955,2.75,0.936,5.875547825,-0.51869416,0.35713157
955,2.75,1.008,5.875547825,-0.51869416,0.35713157
955,2.75,1.08,5.875547825,-0.51869416,0.35713157
955,2.75,1.152,5.875547825,-0.51869416,0.35713157
955,2.75,1.224,5.875547825,-0.51869416,0.35713157
955,2.75,1.296,5.875547825,-0.51869416,0.35713157
955,2.75,1.368,5.875547825,-0.51869416,0.35713157
955,2.75,1.44,5.875547825,-0.51869416,0.35713157
955,3,0,7.457161126,-0.4255249,0.2811681
955,3,0.072,4.162007202,-0.42057484,0.27651596
955,3,0.144,0.167456832,-0.53857887,0.3753474
955,3,0.216,0,-0.53857887,0.3753474
955,3,0.288,0,-0.53857887,0.3753474
955,3,0.36,6.021929179,-0.42678973,0.28368673
955,3,0.432,2.020660564,-0.51869416,0.35713157
955,3,0.504,2.020660564,-0.51869416,0.35713157
955,3,0.576,4.677396829,-0.51869416,0.35713157
955,3,0.648,4.677396829,-0.51869416,0.35713157
955,3,0.72,4.677396829,-0.51869416,0.35713157
955,3,0.792,4.677396829,-0.51869416,0.35713157
955,3,0.864,4.677396829,-0.51869416,0.35713157
955,3,0.936,4.677396829,-0.51869416,0.35713157
955,3,1.008,4.677396829,-0.51869416,0.35713157
955,3,1.08,4.677396829,-0.51869416,0.35713157
955,3,1.152,4.677396829,-0.51869416,0.35713157
955,3,1.224,4.677396829,-0.51869416,0.35713157
955,3,1.296,4.677396829,-0.51869416,0.35713157
955,3,1.368,4.677396829,-0.51869416,0.35713157
955,3,1.44,4.677396829,-0.51869416,0.35713157
955,3.25,0,7.457161126,-0.4255249,0.2811681
955,3.25,0.072,4.162007202,-0.42057484,0.27651596
955,3.25,0.144,0.167456832,-0.53857887,0.3753474
955,3.25,0.216,0,-0.53857887,0.3753474
955,3.25,0.288,0,-0.53857887,0.3753474
955,3.25,0.36,6.021929179,-0.42678973,0.28368673
955,3.25,0.432,2.020660564,-0.51869416,0.35713157
955,3.25,0.504,2.020660564,-0.51869416,0.35713157
955,3.25,0.576,4.677396829,-0.51869416,0.35713157
955,3.25,0.648,4.677396829,-0.51869416,0.35713157
955,3.25,0.72,4.677396829,-0.51869416,0.35713157
955,3.25,0.792,4.677396829,-0.51869416,0.35713157
955,3.25,0.864,4.677396829,-0.51869416,0.35713157
955,3.25,0.936,4.677396829,-0.51869416,0.35713157
955,3.25,1.008,4.677396829,-0.51869416,0.35713157
955,3.25,1.08,4.677396829,-0.51869416,0.35713157
955,3.25,1.152,4.677396829,-0.51869416,0.35713157
955,3.25,1.224,4.677396829,-0.51869416,0.35713157
955,3.25,1.296,4.677396829,-0.51869416,0.35713157
955,3.25,1.368,4.677396829,-0.51869416,0.35713157
955,3.25,1.44,4.677396829,-0.51869416,0.35713157
955,3.5,0,7.457161126,-0.4255249,0.2811681
955,3.5,0.072,4.162007202,-0.42057484,0.27651596
955,3.5,0.144,0.167456832,-0.53857887,0.3753474
955,3.5,0.216,0,-0.53857887,0.3753474
955,3.5,0.288,0,-0.53857887,0.3753474
955,3.5,0.36,6.021929179,-0.42678973,0.28368673
955,3.5,0.432,2.020660564,-0.51869416,0.35713157
955,3.5,0.504,2.020660564,-0.51869416,0.35713157
955,3.5,0.576,4.677396829,-0.51869416,0.35713157
955,3.5,0.648,4.677396829,-0.51869416,0.35713157
955,3.5,0.72,4.677396829,-0.51869416,0.35713157
955,3.5,0.792,4.677396829,-0.51869416,0.35713157
955,3.5,0.864,4.677396829,-0.51869416,0.35713157
955,3.5,0.936,4.677396829,-0.51869416,0.35713157
955,3.5,1.008,4.677396829,-0.51869416,0.35713157
955,3.5,1.08,4.677396829,-0.51869416,0.35713157
955,3.5,1.152,4.677396829,-0.51869416,0.35713157
955,3.5,1.224,4.677396829,-0.51869416,0.35713157
955,3.5,1.296,4.677396829,-0.51869416,0.35713157
955,3.5,1.368,4.677396829,-0.51869416,0.35713157
955,3.5,1.44,4.677396829,-0.51869416,0.35713157
955,3.75,0,7.457161126,-0.4255249,0.2811681
955,3.75,0.072,4.162007202,-0.42057484,0.27651596
955,3.75,0.144,0.167456832,-0.53857887,0.3753474
955,3.75,0.216,0,-0.53857887,0.3753474
955,3.75,0.288,0,-0.53857887,0.3753474
955,3.75,0.36,6.021929179,-0.42678973,0.28368673
955,3.75,0.432,2.020660564,-0.51869416,0.35713157
955,3.75,0.504,2.020660564,-0.51869416,0.35713157
955,3.75,0.576,4.677396829,-0.51869416,0.35713157
955,3.75,0.648,4.677396829,-0.51869416,0.35713157
955,3.75,0.72,4.677396829,-0.51869416,0.35713157
955,3.75,0.792,4.677396829,-0.51869416,0.35713157
955,3.75,0.864,4.677396829,-0.51869416,0.35713157
955,3.75,0.936,4.677396829,-0.51869416,0.35713157
955,3.75,1.008,4.677396829,-0.51869416,0.35713157
955,3.75,1.08,4.677396829,-0.51869416,0.35713157
955,3.75,1.152,4.677396829,-0.51869416,0.35713157
955,3.75,1.224,4.677396829,-0.51869416,0.35713157
955,3.75,1.296,4.677396829,-0.51869416,0.35713157
955,3.75,1.368,4.677396829,-0.51869416,0.35713157
955,3.75,1.44,4.677396829,-0.51869416,0.35713157
955,4,0,6.274359649,-0.4255249,0.2811681
955,4,0.576,2.803691239,-0.51869416,0.35713157
955,4,0.648,2.803691239,-0.51869416,0.35713157
955,4,0.72,2.803691239,-0.51869416,0.35713157
955,4,0.792,2.803691239,-0.51869416,0.35713157
955,4,0.864,2.803691239,-0.51869416,0.35713157
955,4,0.936,2.803691239,-0.51869416,0.35713157
955,4,1.008,2.803691239,-0.51869416,0.35713157
955,4,1.08,2.803691239,-0.51869416,0.35713157
955,4,1.152,2.803691239,-0.51869416,0.35713157
955,4,1.224,2.803691239,-0.51869416,0.35713157
955,4,1.296,2.803691239,-0.51869416,0.35713157
955,4,1.368,2.803691239,-0.51869416,0.35713157
955,4,1.44,2.803691239,-0.51869416,0.35713157
955,4.25,0,6.274359649,-0.4255249,0.2811681
955,4.25,0.576,2.803691239,-0.51869416,0.35713157
955,4.25,0.648,2.803691239,-0.51869416,0.35713157
955,4.25,0.72,2.803691239,-0.51869416,0.35713157
955,4.25,0.792,2.803691239,-0.51869416,0.35713157
955,4.25,0.864,2.803691239,-0.51869416,0.35713157
955,4.25,0.936,2.803691239,-0.51869416,0.35713157
955,4.25,1.008,2.803691239,-0.51869416,0.35713157
955,4.25,1.08,2.803691239,-0.51869416,0.35713157
955,4.25,1.152,2.803691239,-0.51869416,0.35713157
955,4.25,1.224,2.803691239,-0.51869416,0.35713157
955,4.25,1.296,2.803691239,-0.51869416,0.35713157
955,4.25,1.368,2.803691239,-0.51869416,0.35713157
955,4.25,1.44,2.803691239,-0.51869416,0.35713157
955,4.5,0,6.274359649,-0.4255249,0.2811681
955,4.5,0.576,2.803691239,-0.51869416,0.35713157
955,4.5,0.648,2.803691239,-0.51869416,0.35713157
955,4.5,0.72,2.803691239,-0.51869416,0.35713157
955,4.5,0.792,2.803691239,-0.51869416,0.35713157
955,4.5,0.864,2.803691239,-0.51869416,0.35713157
955,4.5,0.936,2.803691239,-0.51869416,0.35713157
955,4.5,1.008,2.803691239,-0.51869416,0.35713157
955,4.5,1.08,2.803691239,-0.51869416,0.35713157
955,4.5,1.152,2.803691239,-0.51869416,0.35713157
955,4.5,1.224,2.803691239,-0.51869416,0.35713157
955,4.5,1.296,2.803691239,-0.51869416,0.35713157
955,4.5,1.368,2.803691239,-0.51869416,0.35713157
955,4.5,1.44,2.803691239,-0.51869416,0.35713157
955,4.75,0,6.274359649,-0.4255249,0.2811681
955,4.75,0.576,2.803691239,-0.51869416,0.35713157
955,4.75,0.648,2.803691239,-0.51869416,0.35713157
955,4.75,0.72,2.803691239,-0.51869416,0.35713157
955,4.75,0.792,2.803691239,-0.51869416,0.35713157
955,4.75,0.864,2.803691239,-0.51869416,0.35713157
955,4.75,0.936,2.803691239,-0.51869416,0.35713157
955,4.75,1.008,2.803691239,-0.51869416,0.35713157
955,4.75,1.08,2.803691239,-0.51869416,0.35713157
955,4.75,1.152,2.803691239,-0.51869416,0.35713157
955,4.75,1.224,2.803691239,-0.51869416,0.35713157
955,4.75,1.296,2.803691239,-0.51869416,0.35713157
955,4.75,1.368,2.803691239,-0.51869416,0.35713157
955,4.75,1.44,2.803691239,-0.51869416,0.35713157
955,5,0,5.520880222,-0.42553303,0.2811765
955,5,0.576,2.030473377,-0.5187023,0.3571418
955,5,0.648,2.030473377,-0.5187023,0.3571418
955,5,0.72,2.030473377,-0.5187023,0.3571418
955,5,0.792,2.030473377,-0.5187023,0.3571418
955,5,0.864,2.030473377,-0.5187023,0.3571418
955,5,0.936,2.030473377,-0.5187023,0.3571418
955,5,1.008,2.030473377,-0.5187023,0.3571418
955,5,1.08,2.030473377,-0.5187023,0.3571418
955,5,1.152,2.030473377,-0.5187023,0.3571418
955,5,1.224,2.030473377,-0.5187023,0.3571418
955,5,1.296,2.030473377,-0.5187023,0.3571418
955,5,1.368,2.030473377,-0.5187023,0.3571418
955,5,1.44,2.030473377,-0.5187023,0.3571418
955,5.25,0,5.520880222,-0.42553303,0.2811765
955,5.25,0.576,2.030473377,-0.5187023,0.3571418
955,5.25,0.648,2.030473377,-0.5187023,0.3571418
955,5.25,0.72,2.030473377,-0.5187023,0.3571418
955,5.25,0.792,2.030473377,-0.5187023,0.3571418
955,5.25,0.864,2.030473377,-0.5187023,0.3571418
955,5.25,0.936,2.030473377,-0.5187023,0.3571418
955,5.25,1.008,2.030473377,-0.5187023,0.3571418
955,5.25,1.08,2.030473377,-0.5187023,0.3571418
955,5.25,1.152,2.030473377,-0.5187023,0.3571418
955,5.25,1.224,2.030473377,-0.5187023,0.3571418
955,5.25,1.296,2.030473377,-0.5187023,0.3571418
955,5.25,1.368,2.030473377,-0.5187023,0.3571418
955,5.25,1.44,2.030473377,-0.5187023,0.3571418
955,5.5,0,5.520880222,-0.42553303,0.2811765
955,5.5,0.576,2.030473377,-0.5187023,0.3571418
955,5.5,0.648,2.030473377,-0.5187023,0.3571418
955,5.5,0.72,2.030473377,-0.5187023,0.3571418
955,5.5,0.792,2.030473377,-0.5187023,0.3571418
955,5.5,0.864,2.030473377,-0.5187023,0.3571418
955,5.5,0.936,2.030473377,-0.5187023,0.3571418
955,5.5,1.008,2.030473377,-0.5187023,0.3571418
955,5.5,1.08,2.030473377,-0.5187023,0.3571418
955,5.5,1.152,2.030473377,-0.5187023,0.3571418
955,5.5,1.224,2.030473377,-0.5187023,0.3571418
955,5.5,1.296,2.030473377,-0.5187023,0.3571418
955,5.5,1.368,2.030473377,-0.5187023,0.3571418
955,5.5,1.44,2.030473377,-0.5187023,0.3571418
955,5.75,0,5.520880222,-0.42553303,0.2811765
955,5.75,0.576,2.030473377,-0.5187023,0.3571418
955,5.75,0.648,2.030473377,-0.5187023,0.3571418
955,5.75,0.72,2.030473377,-0.5187023,0.3571418
955,5.75,0.792,2.030473377,-0.5187023,0.3571418
955,5.75,0.864,2.030473377,-0.5187023,0.3571418
955,5.75,0.936,2.030473377,-0.5187023,0.3571418
955,5.75,1.008,2.030473377,-0.5187023,0.3571418
955,5.75,1.08,2.030473377,-0.5187023,0.3571418
955,5.75,1.152,2.030473377,-0.5187023,0.3571418
955,5.75,1.224,2.030473377,-0.5187023,0.3571418
955,5.75,1.296,2.030473377,-0.5187023,0.3571418
955,5.75,1.368,2.030473377,-0.5187023,0.3571418
955,5.75,1.44,2.030473377,-0.5187023,0.3571418
955,6,0,5.520880222,-0.42553303,0.2811765
955,6,0.576,2.030473377,-0.5187023,0.3571418
955,6,0.648,2.030473377,-0.5187023,0.3571418
955,6,0.72,2.030473377,-0.5187023,0.3571418
955,6,0.792,2.030473377,-0.5187023,0.3571418
955,6,0.864,2.030473377,-0.5187023,0.3571418
955,6,0.936,2.030473377,-0.5187023,0.3571418
955,6,1.008,2.030473377,-0.5187023,0.3571418
955,6,1.08,2.030473377,-0.5187023,0.3571418
955,6,1.152,2.030473377,-0.5187023,0.3571418
955,6,1.224,2.030473377,-0.5187023,0.3571418
955,6,1.296,2.030473377,-0.5187023,0.3571418
955,6,1.368,2.030473377,-0.5187023,0.3571418
955,6,1.44,2.030473377,-0.5187023,0.3571418
978.2,1,0,10.68182703,-0.4255249,0.2811681
978.2,1,0.072,8.880012682,-0.42057484,0.27651596
978.2,1,0.144,5.12880424,-0.53857887,0.3753474
978.2,1,0.216,4.847765304,-0.53857887,0.3753474
978.2,1,0.288,4.847765304,-0.53857887,0.3753474
978.2,1,0.36,11.47546534,-0.42678973,0.28368673
978.2,1,0.432,8.503131634,-0.51869416,0.35713157
978.2,1,0.504,8.503131634,-0.51869416,0.35713157
978.2,1,0.576,11.81873011,-0.51869416,0.35713157
978.2,1,0.648,11.81873011,-0.51869416,0.35713157
978.2,1,0.72,11.81873011,-0.51869416,0.35713157
978.2,1,0.792,11.81873011,-0.51869416,0.35713157
978.2,1,0.864,11.81873011,-0.51869416,0.35713157
978.2,1,0.936,11.81873011,-0.51869416,0.35713157
978.2,1,1.008,11.81873011,-0.51869416,0.35713157
978.2,1,1.08,11.81873011,-0.51869416,0.35713157
978.2,1,1.152,11.81873011,-0.51869416,0.35713157
978.2,1,1.224,11.81873011,-0.51869416,0.35713157
978.2,1,1.296,11.81873011,-0.51869416,0.35713157
978.2,1,1.368,11.81873011,-0.51869416,0.35713157
978.2,1,1.44,11.81873011,-0.51869416,0.35713157
978.2,1.25,0,10.68182703,-0.4255249,0.2811681
978.2,1.25,0.072,8.880012682,-0.42057484,0.27651596
978.2,1.25,0.144,5.12880424,-0.53857887,0.3753474
978.2,1.25,0.216,4.847765304,-0.53857887,0.3753474
978.2,1.25,0.288,4.847765304,-0.53857887,0.3753474
978.2,1.25,0.36,11.47546534,-0.42678973,0.28368673
978.2,1.25,0.432,8.503131634,-0.51869416,0.35713157
978.2,1.25,0.504,8.503131634,-0.51869416,0.35713157
978.2,1.25,0.576,11.81873011,-0.51869416,0.35713157
978.2,1.25,0.648,11.81873011,-0.51869416,0.35713157
978.2,1.25,0.72,11.81873011,-0.51869416,0.35713157
978.2,1.25,0.792,11.81873011,-0.51869416,0.35713157
978.2,1.25,0.864,11.81873011,-0.51869416,0.35713157
978.2,1.25,0.936,11.81873011,-0.51869416,0.35713157
978.2,1.25,1.008,11.81873011,-0.51869416,0.35713157
978.2,1.25,1.08,11.81873011,-0.51869416,0.35713157
978.2,1.25,1.152,11.81873011,-0.51869416,0.35713157
978.2,1.25,1.224,11.81873011,-0.51869416,0.35713157
978.2,1.25,1.296,11.81873011,-0.51869416,0.35713157
978.2,1.25,1.368,11.81873011,-0.51869416,0.35713157
978.2,1.25,1.44,11.81873011,-0.51869416,0.35713157
978.2,1.5,0,10.68182703,-0.4255249,0.2811681
978.2,1.5,0.072,8.880012682,-0.42057484,0.27651596
978.2,1.5,0.144,5.12880424,-0.53857887,0.3753474
978.2,1.5,0.216,4.847765304,-0.53857887,0.3753474
978.2,1.5,0.288,4.847765304,-0.53857887,0.3753474
978.2,1.5,0.36,11.47546534,-0.42678973,0.28368673
978.2,1.5,0.432,8.503131634,-0.51869416,0.35713157
978.2,1.5,0.504,8.503131634,-0.51869416,0.35713157
978.2,1.5,0.576,11.81873011,-0.51869416,0.35713157
978.2,1.5,0.648,11.81873011,-0.51869416,0.35713157
978.2,1.5,0.72,11.81873011,-0.51869416,0.35713157
978.2,1.5,0.792,11.81873011,-0.51869416,0.35713157
978.2,1.5,0.864,11.81873011,-0.51869416,0.35713157
978.2,1.5,0.936,11.81873011,-0.51869416,0.35713157
978.2,1.5,1.008,11.81873011,-0.51869416,0.35713157
978.2,1.5,1.08,11.81873011,-0.51869416,0.35713157
978.2,1.5,1.152,11.81873011,-0.51869416,0.35713157
978.2,1.5,1.224,11.81873011,-0.51869416,0.35713157
978.2,1.5,1.296,11.81873011,-0.51869416,0.35713157
978.2,1.5,1.368,11.81873011,-0.51869416,0.35713157
978.2,1.5,1.44,11.81873011,-0.51869416,0.35713157
978.2,1.75,0,10.68182703,-0.4255249,0.2811681
978.2,1.75,0.072,8.880012682,-0.42057484,0.27651596
978.2,1.75,0.144,5.12880424,-0.53857887,0.3753474
978.2,1.75,0.216,4.847765304,-0.53857887,0.3753474
978.2,1.75,0.288,4.847765304,-0.53857887,0.3753474
978.2,1.75,0.36,11.47546534,-0.42678973,0.28368673
978.2,1.75,0.432,8.503131634,-0.51869416,0.35713157
978.2,1.75,0.504,8.503131634,-0.51869416,0.35713157
978.2,1.75,0.576,11.81873011,-0.51869416,0.35713157
978.2,1.75,0.648,11.81873011,-0.51869416,0.35713157
978.2,1.75,0.72,11.81873011,-0.51869416,0.35713157
978.2,1.75,0.792,11.81873011,-0.51869416,0.35713157
978.2,1.75,0.864,11.81873011,-0.51869416,0.35713157
978.2,1.75,0.936,11.81873011,-0.51869416,0.35713157
978.2,1.75,1.008,11.81873011,-0.51869416,0.35713157
978.2,1.75,1.08,11.81873011,-0.51869416,0.35713157
978.2,1.75,1.152,11.81873011,-0.51869416,0.35713157
978.2,1.75,1.224,11.81873011,-0.51869416,0.35713157
978.2,1.75,1.296,11.81873011,-0.51869416,0.35713157
978.2,1.75,1.368,11.81873011,-0.51869416,0.35713157
978.2,1.75,1.44,11.81873011,-0.51869416,0.35713157
978.2,2,0,9.096570313,-0.4255249,0.2811681
978.2,2,0.072,7.208151761,-0.42057484,0.27651596
978.2,2,0.144,3.329472819,-0.53857887,0.3753474
978.2,2,0.216,3.114366443,-0.53857887,0.3753474
978.2,2,0.288,3.114366443,-0.53857887,0.3753474
978.2,2,0.36,9.742071629,-0.42678973,0.28368673
978.2,2,0.432,6.745955446,-0.51869416,0.35713157
978.2,2,0.504,6.745955446,-0.51869416,0.35713157
978.2,2,0.576,10.12781921,-0.51869416,0.35713157
978.2,2,0.648,10.12781921,-0.51869416,0.35713157
978.2,2,0.72,10.12781921,-0.51869416,0.35713157
978.2,2,0.792,10.12781921,-0.51869416,0.35713157
978.2,2,0.864,10.12781921,-0.51869416,0.35713157
978.2,2,0.936,10.12781921,-0.51869416,0.35713157
978.2,2,1.008,10.12781921,-0.51869416,0.35713157
978.2,2,1.08,10.12781921,-0.51869416,0.35713157
978.2,2,1.152,10.12781921,-0.51869416,0.35713157
978.2,2,1.224,10.12781921,-0.51869416,0.35713157
978.2,2,1.296,10.12781921,-0.51869416,0.35713157
978.2,2,1.368,10.12781921,-0.51869416,0.35713157
978.2,2,1.44,10.12781921,-0.51869416,0.35713157
978.2,2.25,0,8.297358122,-0.4255249,0.2811681
978.2,2.25,0.072,5.500721648,-0.42057484,0.27651596
978.2,2.25,0.144,1.506172037,-0.53857887,0.3753474
978.2,2.25,0.216,1.26924521,-0.53857887,0.3753474
978.2,2.25,0.288,1.26924521,-0.53857887,0.3753474
978.2,2.25,0.36,7.964595532,-0.42678973,0.28368673
978.2,2.25,0.432,4.050567499,-0.51869416,0.35713157
978.2,2.25,0.504,4.050567499,-0.51869416,0.35713157
978.2,2.25,0.576,6.707309285,-0.51869416,0.35713157
978.2,2.25,0.648,6.707309285,-0.51869416,0.35713157
978.2,2.25,0.72,6.707309285,-0.51869416,0.35713157
978.2,2.25,0.792,6.707309285,-0.51869416,0.35713157
978.2,2.25,0.864,6.707309285,-0.51869416,0.35713157
978.2,2.25,0.936,6.707309285,-0.51869416,0.35713157
978.2,2.25,1.008,6.707309285,-0.51869416,0.35713157
978.2,2.25,1.08,6.707309285,-0.51869416,0.35713157
978.2,2.25,1.152,6.707309285,-0.51869416,0.35713157
978.2,2.25,1.224,6.707309285,-0.51869416,0.35713157
978.2,2.25,1.296,6.707309285,-0.51869416,0.35713157
978.2,2.25,1.368,6.707309285,-0.51869416,0.35713157
978.2,2.25,1.44,6.707309285,-0.51869416,0.35713157
978.2,2.5,0,8.032916057,-0.4255249,0.2811681
978.2,2.5,0.072,5.482288533,-0.42057484,0.27651596
978.2,2.5,0.144,1.487738922,-0.53857887,0.3753474
978.2,2.5,0.216,1.250812279,-0.53857887,0.3753474
978.2,2.5,0.288,1.250812279,-0.53857887,0.3753474
978.2,2.5,0.36,7.946162418,-0.42678973,0.28368673
978.2,2.5,0.432,4.032134384,-0.51869416,0.35713157
978.2,2.5,0.504,4.032134384,-0.51869416,0.35713157
978.2,2.5,0.576,6.68887617,-0.51869416,0.35713157
978.2,2.5,0.648,6.68887617,-0.51869416,0.35713157
978.2,2.5,0.72,6.68887617,-0.51869416,0.35713157
978.2,2.5,0.792,6.68887617,-0.51869416,0.35713157
978.2,2.5,0.864,6.68887617,-0.51869416,0.35713157
978.2,2.5,0.936,6.68887617,-0.51869416,0.35713157
978.2,2.5,1.008,6.68887617,-0.51869416,0.35713157
978.2,2.5,1.08,6.68887617,-0.51869416,0.35713157
978.2,2.5,1.152,6.68887617,-0.51869416,0.35713157
978.2,2.5,1.224,6.68887617,-0.51869416,0.35713157
978.2,2.5,1.296,6.68887617,-0.51869416,0.35713157
978.2,2.5,1.368,6.68887617,-0.51869416,0.35713157
978.2,2.5,1.44,6.68887617,-0.51869416,0.35713157
978.2,2.75,0,7.859399945,-0.4255249,0.2811681
978.2,2.75,0.072,5.389458245,-0.42057484,0.27651596
978.2,2.75,0.144,1.394909554,-0.53857887,0.3753474
978.2,2.75,0.216,1.129610464,-0.53857887,0.3753474
978.2,2.75,0.288,1.129610464,-0.53857887,0.3753474
978.2,2.75,0.36,7.86126821,-0.42678973,0.28368673
978.2,2.75,0.432,3.947238337,-0.51869416,0.35713157
978.2,2.75,0.504,3.947238337,-0.51869416,0.35713157
978.2,2.75,0.576,6.603981227,-0.51869416,0.35713157
978.2,2.75,0.648,6.603981227,-0.51869416,0.35713157
978.2,2.75,0.72,6.603981227,-0.51869416,0.35713157
978.2,2.75,0.792,6.603981227,-0.51869416,0.35713157
978.2,2.75,0.864,6.603981227,-0.51869416,0.35713157
978.2,2.75,0.936,6.603981227,-0.51869416,0.35713157
978.2,2.75,1.008,6.603981227,-0.51869416,0.35713157
978.2,2.75,1.08,6.603981227,-0.51869416,0.35713157
978.2,2.75,1.152,6.603981227,-0.51869416,0.35713157
978.2,2.75,1.224,6.603981227,-0.51869416,0.35713157
978.2,2.75,1.296,6.603981227,-0.51869416,0.35713157
978.2,2.75,1.368,6.603981227,-0.51869416,0.35713157
978.2,2.75,1.44,6.603981227,-0.51869416,0.35713157
978.2,3,0,8.185597104,-0.4255249,0.2811681
978.2,3,0.072,4.890439868,-0.42057484,0.27651596
978.2,3,0.144,0.89588814,-0.53857887,0.3753474
978.2,3,0.216,0.018711081,-0.53857887,0.3753474
978.2,3,0.288,0.018711081,-0.53857887,0.3753474
978.2,3,0.36,6.750359637,-0.42678973,0.28368673
978.2,3,0.432,2.749093414,-0.51869416,0.35713157
978.2,3,0.504,2.749093414,-0.51869416,0.35713157
978.2,3,0.576,5.405830967,-0.51869416,0.35713157
978.2,3,0.648,5.405830967,-0.51869416,0.35713157
978.2,3,0.72,5.405830967,-0.51869416,0.35713157
978.2,3,0.792,5.405830967,-0.51869416,0.35713157
978.2,3,0.864,5.405830967,-0.51869416,0.35713157
978.2,3,0.936,5.405830967,-0.51869416,0.35713157
978.2,3,1.008,5.405830967,-0.51869416,0.35713157
978.2,3,1.08,5.405830967,-0.51869416,0.35713157
978.2,3,1.152,5.405830967,-0.51869416,0.35713157
978.2,3,1.224,5.405830967,-0.51869416,0.35713157
978.2,3,1.296,5.405830967,-0.51869416,0.35713157
978.2,3,1.368,5.405830967,-0.51869416,0.35713157
978.2,3,1.44,5.405830967,-0.51869416,0.35713157
978.2,3.25,0,8.185597104,-0.4255249,0.2811681
978.2,3.25,0.072,4.890439868,-0.42057484,0.27651596
978.2,3.25,0.144,0.89588814,-0.53857887,0.3753474
978.2,3.25,0.216,0.018711081,-0.53857887,0.3753474
978.2,3.25,0.288,0.018711081,-0.53857887,0.3753474
978.2,3.25,0.36,6.750359637,-0.42678973,0.28368673
978.2,3.25,0.432,2.749093414,-0.51869416,0.35713157
978.2,3.25,0.504,2.749093414,-0.51869416,0.35713157
978.2,3.25,0.576,5.405830967,-0.51869416,0.35713157
978.2,3.25,0.648,5.405830967,-0.51869416,0.35713157
978.2,3.25,0.72,5.405830967,-0.51869416,0.35713157
978.2,3.25,0.792,5.405830967,-0.51869416,0.35713157
978.2,3.25,0.864,5.405830967,-0.51869416,0.35713157
978.2,3.25,0.936,5.405830967,-0.51869416,0.35713157
978.2,3.25,1.008,5.405830967,-0.51869416,0.35713157
978.2,3.25,1.08,5.405830967,-0.51869416,0.35713157
978.2,3.25,1.152,5.405830967,-0.51869416,0.35713157
978.2,3.25,1.224,5.405830967,-0.51869416,0.35713157
978.2,3.25,1.296,5.405830967,-0.51869416,0.35713157
978.2,3.25,1.368,5.405830967,-0.51869416,0.35713157
978.2,3.25,1.44,5.405830967,-0.51869416,0.35713157
978.2,3.5,0,8.185597104,-0.4255249,0.2811681
978.2,3.5,0.072,4.890439868,-0.42057484,0.27651596
