,Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,Hard extrapolative error,Easy extrapolative error,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
1163,1163,-5.505076207324145,-2.9778593737330463,7.254515540653732,0.7138178092198635,0.7545075608154617,0.5499081084650684,[3.18507662],[10.89581887],956,33,2.6025107202713085,0.0,0.5,0.5,0.1
1164,1164,-5.505076207324145,-2.9778593737330463,7.7343818401226,0.612867888871172,0.877550043522399,0.6664630143384656,[1.86611166],[12.54994206],319,12,3.2270818429993207,0.0,0.5,1.0,0.1
1165,1165,-5.505076207324145,-2.5990260686706312,-1.862944149254773,0.5711446158109432,0.9236542898024276,0.7116561988377239,[1.57975759],[12.62217669],309,27,4.06480183717486,0.0,1.0,0.7786191334279613,0.1
1166,1166,-5.505076207324145,-2.5990260686706312,-1.3830778497859042,0.5484470880678989,0.9477504678027662,0.7319913788685923,[1.02288523],[12.59971957],945,8,5.06998085329128,0.0,1.0,1.0,0.1
1167,1167,-5.505076207324145,-2.5990260686706312,-0.9032115503170357,0.566198842894684,0.9288948678750284,0.719935292257534,[3.14064684],[12.71437697],956,1,3.3885621010702724,0.0,1.0,1.0,0.1
1168,1168,-5.505076207324145,-2.5990260686706312,-0.42334525084816704,0.5468581784807373,0.9493760759613431,0.7330368738973471,[0.99587622],[12.59785704],948,24,5.194625249972376,0.0,1.0,1.0,0.0316472817902767
1169,1169,-5.505076207324145,-2.5990260686706312,0.05652104862070149,0.5661320846903386,0.928966339523757,0.7200587148351588,[2.88792314],[12.7040544],314,31,4.423313053399157,0.0,1.0,0.5,0.1
1170,1170,-5.505076207324145,-2.5990260686706312,0.5363873480895702,0.5682321575988581,0.9267725697676713,0.718245040993719,[2.64383497],[12.73509411],956,33,2.6025107202713085,0.0,0.5,0.5,0.1
1171,1171,-5.505076207324145,-2.5990260686706312,1.016253647558439,0.553839263396025,0.9420458851286866,0.7275842644803047,[1.6765851],[12.62156586],319,12,3.2270818429993207,0.0,0.5,1.0,0.1
1172,1172,-5.505076207324145,-2.5990260686706312,1.4961199470273077,0.5538799786730149,0.9420029000214163,0.728351337955466,[1.52157106],[12.6018105],309,27,4.06480183717486,0.0,1.0,0.7786191334279613,0.1
1173,1173,-5.505076207324145,-2.5990260686706312,1.975986246496176,0.602997479624351,0.8886667398110156,0.6749750713393634,[1.01631536],[12.5908442],945,8,5.06998085329128,0.0,1.0,1.0,0.1
1174,1174,-5.505076207324145,-2.5990260686706312,2.455852545965045,0.5732404839675529,0.9213696471905317,0.7119321697531256,[3.00997438],[12.65854268],956,1,3.3885621010702724,0.0,1.0,1.0,0.1
1175,1175,-5.505076207324145,-2.5990260686706312,2.935718845433913,0.5992261822055773,0.8928776765571469,0.6784689076266072,[0.99842729],[12.57799296],948,24,5.194625249972376,0.0,1.0,1.0,0.0316472817902767
1176,1176,-5.505076207324145,-2.5990260686706312,3.4155851449027828,0.5742260940876376,0.9203050708350556,0.7109490634474684,[2.88890638],[12.63806586],314,31,4.423313053399157,0.0,1.0,0.5,0.1
1177,1177,-5.505076207324145,-2.5990260686706312,3.89545144437165,0.7138178092198635,0.7545075608154617,0.5499081084650684,[3.18507662],[10.89581887],956,33,2.6025107202713085,0.0,0.5,0.5,0.1
1178,1178,-5.505076207324145,-2.5990260686706312,4.37531774384052,0.612867888871172,0.877550043522399,0.6664630143384656,[1.86611166],[12.54994206],319,12,3.2270818429993207,0.0,0.5,1.0,0.1
1179,1179,-5.505076207324145,-2.5990260686706312,4.8551840433093885,0.5906363296037533,0.902395546074891,0.6903361918331509,[1.55025282],[12.39956049],309,27,4.06480183717486,0.0,1.0,0.7786191334279613,0.1
1180,1180,-5.505076207324145,-2.5990260686706312,5.335050342778257,0.602997479624351,0.8886667398110156,0.6749750713393634,[1.01631536],[12.5908442],945,8,5.06998085329128,0.0,1.0,1.0,0.1
1181,1181,-5.505076207324145,-2.5990260686706312,5.814916642247125,0.5732404839675529,0.9213696471905317,0.7119321697531256,[3.00997438],[12.65854268],956,1,3.3885621010702724,0.0,1.0,1.0,0.1
1182,1182,-5.505076207324145,-2.5990260686706312,6.294782941715995,0.5992261822055773,0.8928776765571469,0.6784689076266072,[0.99842729],[12.57799296],948,24,5.194625249972376,0.0,1.0,1.0,0.0316472817902767
1183,1183,-5.505076207324145,-2.5990260686706312,6.774649241184863,0.5742260940876376,0.9203050708350556,0.7109490634474684,[2.88890638],[12.63806586],314,31,4.423313053399157,0.0,1.0,0.5,0.1
1184,1184,-5.505076207324145,-2.5990260686706312,7.254515540653732,0.7138178092198635,0.7545075608154617,0.5499081084650684,[3.18507662],[10.89581887],956,33,2.6025107202713085,0.0,0.5,0.5,0.1
1185,1185,-5.505076207324145,-2.5990260686706312,7.7343818401226,0.612867888871172,0.877550043522399,0.6664630143384656,[1.86611166],[12.54994206],319,12,3.2270818429993207,0.0,0.5,1.0,0.1
1186,1186,-5.505076207324145,-2.2201927636082157,-1.862944149254773,0.5711446158109432,0.9236542898024276,0.7116561988377239,[1.57975759],[12.62217669],309,27,4.06480183717486,0.0,1.0,0.7786191334279613,0.1
1187,1187,-5.505076207324145,-2.2201927636082157,-1.3830778497859042,0.5484470880678989,0.9477504678027662,0.7319913788685923,[1.02288523],[12.59971957],945,8,5.06998085329128,0.0,1.0,1.0,0.1
1188,1188,-5.505076207324145,-2.2201927636082157,-0.9032115503170357,0.566198842894684,0.9288948678750284,0.719935292257534,[3.14064684],[12.71437697],956,1,3.3885621010702724,0.0,1.0,1.0,0.1
1189,1189,-5.505076207324145,-2.2201927636082157,-0.42334525084816704,0.5463334831614279,0.9499255607421904,0.733224010540852,[1.45331945],[12.60918574],332,17,4.418449718971387,0.0,0.8739685138878514,1.0,0.1
1190,1190,-5.505076207324145,-2.2201927636082157,0.05652104862070149,0.5656051668950419,0.9295302673362792,0.7184008282453397,[3.29709139],[12.62668805],348,15,6.692973788431432,0.0,0.7635475572645116,0.6662799732696275,0.1
1191,1191,-5.505076207324145,-2.2201927636082157,0.5363873480895702,0.5641371236979014,0.9311571122008933,0.7200981302889132,[3.30661382],[12.63529496],348,15,6.692973788431432,0.0,0.7635475572645116,0.6662799732696275,0.1
1192,1192,-5.505076207324145,-2.2201927636082157,1.016253647558439,0.564173453946397,0.9310719057019308,0.7199943984460977,[3.30562963],[12.63518815],348,15,6.692973788431432,0.0,0.7635475572645116,0.6662799732696275,0.1
1193,1193,-5.505076207324145,-2.2201927636082157,1.4961199470273077,0.5638865717901076,0.9313782936181825,0.7203283336290797,[3.30306234],[12.63755278],348,15,6.692973788431432,0.0,0.7635475572645116,0.6662799732696275,0.1
1194,1194,-5.505076207324145,-2.2201927636082157,1.975986246496176,0.5721188201759817,0.9225796832314732,0.7108321293171688,[3.27935304],[12.57724671],348,15,6.692973788431432,0.0,0.7635475572645116,0.6662799732696275,0.1
1195,1195,-5.505076207324145,-2.2201927636082157,2.455852545965045,0.5721188201759817,0.9225796832314732,0.7108321293171688,[3.27935304],[12.57724671],348,15,6.692973788431432,0.0,0.7635475572645116,0.6662799732696275,0.1
1196,1196,-5.505076207324145,-2.2201927636082157,2.935718845433913,0.5721188201759817,0.9225796832314732,0.7108321293171688,[3.27935304],[12.57724671],348,15,6.692973788431432,0.0,0.7635475572645116,0.6662799732696275,0.1
1197,1197,-5.505076207324145,-2.2201927636082157,3.4155851449027828,0.5721188201759817,0.9225796832314732,0.7108321293171688,[3.27935304],[12.57724671],348,15,6.692973788431432,0.0,0.7635475572645116,0.6662799732696275,0.1
1198,1198,-5.505076207324145,-2.2201927636082157,3.89545144437165,0.5721188201759817,0.9225796832314732,0.7108321293171688,[3.27935304],[12.57724671],348,15,6.692973788431432,0.0,0.7635475572645116,0.6662799732696275,0.1
1199,1199,-5.505076207324145,-2.2201927636082157,4.37531774384052,0.5721188201759817,0.9225796832314732,0.7108321293171688,[3.27935304],[12.57724671],348,15,6.692973788431432,0.0,0.7635475572645116,0.6662799732696275,0.1
1200,1200,-5.505076207324145,-2.2201927636082157,4.8551840433093885,0.5721188201759817,0.9225796832314732,0.7108321293171688,[3.27935304],[12.57724671],348,15,6.692973788431432,0.0,0.7635475572645116,0.6662799732696275,0.1
1201,1201,-5.505076207324145,-2.2201927636082157,5.335050342778257,0.5721188201759817,0.9225796832314732,0.7108321293171688,[3.27935304],[12.57724671],348,15,6.692973788431432,0.0,0.7635475572645116,0.6662799732696275,0.1
1202,1202,-5.505076207324145,-2.2201927636082157,5.814916642247125,0.5721188201759817,0.9225796832314732,0.7108321293171688,[3.27935304],[12.57724671],348,15,6.692973788431432,0.0,0.7635475572645116,0.6662799732696275,0.1
1203,1203,-5.505076207324145,-2.2201927636082157,6.294782941715995,0.6029821839624896,0.8886838588648498,0.6750636002145344,[1.01934805],[12.590385],989,27,5.6211235901343,0.0,1.0,1.0,0.1
1204,1204,-5.505076207324145,-2.2201927636082157,6.774649241184863,0.5942853315536318,0.8983646388370731,0.6863181474356214,[2.50109281],[12.30232768],324,19,4.340972647754332,0.0,0.5,0.9073210064194104,0.1
1205,1205,-5.505076207324145,-2.2201927636082157,7.254515540653732,0.5942853315536318,0.8983646388370731,0.6863181474356214,[2.50109281],[12.30232768],324,19,4.340972647754332,0.0,0.5,0.9073210064194104,0.1
1206,1206,-5.505076207324145,-2.2201927636082157,7.7343818401226,0.5942853315536318,0.8983646388370731,0.6863181474356214,[2.50109281],[12.30232768],324,19,4.340972647754332,0.0,0.5,0.9073210064194104,0.1
1207,1207,-5.505076207324145,-1.8413594585458006,-1.862944149254773,0.5807652958449105,0.9132351759481748,0.703910621941657,[2.57439413],[12.5805078],324,19,4.340972647754332,0.0,0.5,0.9073210064194104,0.1
1208,1208,-5.505076207324145,-1.8413594585458006,-1.3830778497859042,0.5483196757805592,0.9478841692303706,0.7338838972971984,[2.3385457],[12.55704264],324,19,4.340972647754332,0.0,0.5,0.9073210064194104,0.1
1209,1209,-5.505076207324145,-1.8413594585458006,-0.9032115503170357,0.5496572661005028,0.9464393538002218,0.732594543945191,[2.43935003],[12.55383591],324,19,4.340972647754332,0.0,0.5,0.9073210064194104,0.1
1210,1210,-5.505076207324145,-1.8413594585458006,-0.42334525084816704,0.5501412077331334,0.9459306917457091,0.7321491362272897,[2.47152414],[12.54468731],324,19,4.340972647754332,0.0,0.5,0.9073210064194104,0.1
1211,1211,-5.505076207324145,-1.8413594585458006,0.05652104862070149,0.5498499185093966,0.946236893194107,0.7324892132185217,[2.46829214],[12.54166178],324,19,4.340972647754332,0.0,0.5,0.9073210064194104,0.1
1212,1212,-5.505076207324145,-1.8413594585458006,0.5363873480895702,0.5533648017958499,0.9425936232894161,0.7288900869301845,[2.41261854],[12.56310849],324,19,4.340972647754332,0.0,0.5,0.9073210064194104,0.1
1213,1213,-5.505076207324145,-1.8413594585458006,1.016253647558439,0.5523714464146212,0.9435942234611813,0.72999351173728,[2.39187231],[12.55143218],324,19,4.340972647754332,0.0,0.5,0.9073210064194104,0.1
1214,1214,-5.505076207324145,-1.8413594585458006,1.4961199470273077,0.5548375940773367,0.9409913324483743,0.7274501512334065,[2.41631021],[12.52515511],324,19,4.340972647754332,0.0,0.5,0.9073210064194104,0.1
1215,1215,-5.505076207324145,-1.8413594585458006,1.975986246496176,0.5942853315536318,0.8983646388370731,0.6863181474356214,[2.50109281],[12.30232768],324,19,4.340972647754332,0.0,0.5,0.9073210064194104,0.1
1216,1216,-5.505076207324145,-1.8413594585458006,2.455852545965045,0.5942853315536318,0.8983646388370731,0.6863181474356214,[2.50109281],[12.30232768],324,19,4.340972647754332,0.0,0.5,0.9073210064194104,0.1
1217,1217,-5.505076207324145,-1.8413594585458006,2.935718845433913,0.6515444695264452,0.8325608310109331,0.6517565617441455,[1.0561923],[12.17745022],321,4,1.0,0.0,1.0,1.0,0.1
1218,1218,-5.505076207324145,-1.8413594585458006,3.4155851449027828,0.5995303693499032,0.8925387653626007,0.6782195319851141,[0.99694433],[12.5769258],318,26,5.5016492390333545,0.0,1.0,1.0,0.1
1219,1219,-5.505076207324145,-1.8413594585458006,3.89545144437165,0.5995303693499032,0.8925387653626007,0.6782195319851141,[0.99694433],[12.5769258],318,26,5.5016492390333545,0.0,1.0,1.0,0.1
1220,1220,-5.505076207324145,-1.8413594585458006,4.37531774384052,0.5995303693499032,0.8925387653626007,0.6782195319851141,[0.99694433],[12.5769258],318,26,5.5016492390333545,0.0,1.0,1.0,0.1
1221,1221,-5.505076207324145,-1.8413594585458006,4.8551840433093885,0.5995303693499032,0.8925387653626007,0.6782195319851141,[0.99694433],[12.5769258],318,26,5.5016492390333545,0.0,1.0,1.0,0.1
1222,1222,-5.505076207324145,-1.8413594585458006,5.335050342778257,0.5995303693499032,0.8925387653626007,0.6782195319851141,[0.99694433],[12.5769258],318,26,5.5016492390333545,0.0,1.0,1.0,0.1
1223,1223,-5.505076207324145,-1.8413594585458006,5.814916642247125,0.5995303693499032,0.8925387653626007,0.6782195319851141,[0.99694433],[12.5769258],318,26,5.5016492390333545,0.0,1.0,1.0,0.1
1224,1224,-5.505076207324145,-1.8413594585458006,6.294782941715995,0.5995303693499032,0.8925387653626007,0.6782195319851141,[0.99694433],[12.5769258],318,26,5.5016492390333545,0.0,1.0,1.0,0.1
1225,1225,-5.505076207324145,-1.8413594585458006,6.774649241184863,0.5995303693499032,0.8925387653626007,0.6782195319851141,[0.99694433],[12.5769258],318,26,5.5016492390333545,0.0,1.0,1.0,0.1
1226,1226,-5.505076207324145,-1.8413594585458006,7.254515540653732,0.5995303693499032,0.8925387653626007,0.6782195319851141,[0.99694433],[12.5769258],318,26,5.5016492390333545,0.0,1.0,1.0,0.1
1227,1227,-5.505076207324145,-1.8413594585458006,7.7343818401226,0.5995303693499032,0.8925387653626007,0.6782195319851141,[0.99694433],[12.5769258],318,26,5.5016492390333545,0.0,1.0,1.0,0.1
1228,1228,-5.505076207324145,-1.4625261534833855,-1.862944149254773,0.5539671640810433,0.9419650158488807,0.7264505775123831,[0.96533956],[12.59589724],318,26,5.5016492390333545,0.0,1.0,1.0,0.1
1229,1229,-5.505076207324145,-1.4625261534833855,-1.3830778497859042,0.5468428925383331,0.9494229287759582,0.7333287456105122,[0.9946908],[12.60508112],318,26,5.5016492390333545,0.0,1.0,1.0,0.1
1230,1230,-5.505076207324145,-1.4625261534833855,-0.9032115503170357,0.5471163535100103,0.9491055865622852,0.7330457245546649,[0.98812761],[12.60096459],318,26,5.5016492390333545,0.0,1.0,1.0,0.1
1231,1231,-5.505076207324145,-1.4625261534833855,-0.42334525084816704,0.5477030609482596,0.9484906076637856,0.7328893127348172,[2.08949079],[12.60165171],972,14,4.091790961349389,0.0,0.5,1.0,0.1
1232,1232,-5.505076207324145,-1.4625261534833855,0.05652104862070149,0.5661081989693326,0.9289919103537747,0.720084769800347,[2.88863745],[12.70306353],313,30,4.091871777689071,0.0,1.0,0.5929945585321632,0.1
1233,1233,-5.505076207324145,-1.4625261534833855,0.5363873480895702,0.5609698803611801,0.9345188956249987,0.7256869931434784,[2.92076864],[12.73793892],313,30,4.091871777689071,0.0,1.0,0.5929945585321632,0.1
1234,1234,-5.505076207324145,-1.4625261534833855,1.016253647558439,0.5630089886597729,0.9323038170129034,0.7234342737518344,[2.90349283],[12.72373108],313,30,4.091871777689071,0.0,1.0,0.5929945585321632,0.1
1235,1235,-5.505076207324145,-1.4625261534833855,1.4961199470273077,0.5619176562945623,0.9334672492730149,0.7247391602152333,[2.90410509],[12.73548846],313,30,4.091871777689071,0.0,1.0,0.5929945585321632,0.1
1236,1236,-5.505076207324145,-1.4625261534833855,1.975986246496176,0.5675682088803901,0.9274503201375557,0.7184753165150826,[2.89872351],[12.69148688],313,30,4.091871777689071,0.0,1.0,0.5929945585321632,0.1
1237,1237,-5.505076207324145,-1.4625261534833855,2.455852545965045,0.5675682088803901,0.9274503201375557,0.7184753165150826,[2.89872351],[12.69148688],313,30,4.091871777689071,0.0,1.0,0.5929945585321632,0.1
1238,1238,-5.505076207324145,-1.4625261534833855,2.935718845433913,0.5675682088803901,0.9274503201375557,0.7184753165150826,[2.89872351],[12.69148688],313,30,4.091871777689071,0.0,1.0,0.5929945585321632,0.1
1239,1239,-5.505076207324145,-1.4625261534833855,3.4155851449027828,0.5675682088803901,0.9274503201375557,0.7184753165150826,[2.89872351],[12.69148688],313,30,4.091871777689071,0.0,1.0,0.5929945585321632,0.1
1240,1240,-5.505076207324145,-1.4625261534833855,3.89545144437165,0.5675682088803901,0.9274503201375557,0.7184753165150826,[2.89872351],[12.69148688],313,30,4.091871777689071,0.0,1.0,0.5929945585321632,0.1
1241,1241,-5.505076207324145,-1.4625261534833855,4.37531774384052,0.5675682088803901,0.9274503201375557,0.7184753165150826,[2.89872351],[12.69148688],313,30,4.091871777689071,0.0,1.0,0.5929945585321632,0.1
1242,1242,-5.505076207324145,-1.4625261534833855,4.8551840433093885,0.5675682088803901,0.9274503201375557,0.7184753165150826,[2.89872351],[12.69148688],313,30,4.091871777689071,0.0,1.0,0.5929945585321632,0.1
1243,1243,-5.505076207324145,-1.4625261534833855,5.335050342778257,0.5675682088803901,0.9274503201375557,0.7184753165150826,[2.89872351],[12.69148688],313,30,4.091871777689071,0.0,1.0,0.5929945585321632,0.1
1244,1244,-5.505076207324145,-1.4625261534833855,5.814916642247125,0.5675682088803901,0.9274503201375557,0.7184753165150826,[2.89872351],[12.69148688],313,30,4.091871777689071,0.0,1.0,0.5929945585321632,0.1
1245,1245,-5.505076207324145,-1.4625261534833855,6.294782941715995,0.6204765886735913,0.8688626604037887,0.6401898764414933,[1.09638681],[11.95663421],312,12,2.531094491721524,0.0,1.0,1.0,0.1
1246,1246,-5.505076207324145,-1.4625261534833855,6.774649241184863,0.5727370476028842,0.9218907699031497,0.7080212861629488,[2.07332506],[12.55525593],953,13,4.120751419085233,0.0,0.5,1.0,0.1
1247,1247,-5.505076207324145,-1.4625261534833855,7.254515540653732,0.5727370476028842,0.9218907699031497,0.7080212861629488,[2.07332506],[12.55525593],953,13,4.120751419085233,0.0,0.5,1.0,0.1
1248,1248,-5.505076207324145,-1.4625261534833855,7.7343818401226,0.5727370476028842,0.9218907699031497,0.7080212861629488,[2.07332506],[12.55525593],953,13,4.120751419085233,0.0,0.5,1.0,0.1
1249,1249,-5.505076207324145,-1.0836928484209705,-1.862944149254773,0.5551461026929774,0.9407193074261687,0.7240290000849637,[1.91532602],[12.61051373],953,13,4.120751419085233,0.0,0.5,1.0,0.1
1250,1250,-5.505076207324145,-1.0836928484209705,-1.3830778497859042,0.5468613192577975,0.9494036253958232,0.7334663817310354,[2.10336866],[12.61389546],953,13,4.120751419085233,0.0,0.5,1.0,0.1
1251,1251,-5.505076207324145,-1.0836928484209705,-0.9032115503170357,0.5480784280522775,0.9480969436331017,0.7326495319344858,[2.08756532],[12.59640698],953,13,4.120751419085233,0.0,0.5,1.0,0.1
1252,1252,-5.505076207324145,-1.0836928484209705,-0.42334525084816704,0.5488420955779392,0.9472955468623796,0.7320847012189055,[2.04510393],[12.59492115],953,13,4.120751419085233,0.0,0.5,1.0,0.1
1253,1253,-5.505076207324145,-1.0836928484209705,0.05652104862070149,0.5486357752134627,0.9475121273773706,0.732190881249438,[2.06348696],[12.60617785],953,13,4.120751419085233,0.0,0.5,1.0,0.1
1254,1254,-5.505076207324145,-1.0836928484209705,0.5363873480895702,0.5482570757936265,0.9479525703034227,0.732387893054776,[2.13014211],[12.60884814],953,13,4.120751419085233,0.0,0.5,1.0,0.1
1255,1255,-5.505076207324145,-1.0836928484209705,1.016253647558439,0.5491377574911716,0.9469850955626568,0.7317096155029844,[2.04513159],[12.6140943],953,13,4.120751419085233,0.0,0.5,1.0,0.1
1256,1256,-5.505076207324145,-1.0836928484209705,1.4961199470273077,0.5467535298714286,0.9494856941272012,0.7343896042895088,[2.09969606],[12.59951548],953,13,4.120751419085233,0.0,0.5,1.0,0.1
